workshop_id,bucket,asset_type,title,source_path,status,notes
08,,pdf,pg16,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg16.pdf,review,
08,,png,pg16,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg16.png,review,
08,,pdf,pg17,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg17.pdf,review,
08,,png,pg17,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg17.png,review,
08,,pdf,pg18,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg18.pdf,review,
08,,png,pg18,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg18.png,review,
08,,pdf,pg19,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg19.pdf,review,
08,,png,pg19,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg19.png,review,
08,,pdf,pg2,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg2.pdf,review,
08,,png,pg2,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg2.png,review,
08,,pdf,pg2,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg2.pdf,review,
08,,png,pg2,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg2.png,review,
08,,pdf,pg20,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg20.pdf,review,
08,,png,pg20,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg20.png,review,
08,,pdf,pg21,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg21.pdf,review,
08,,png,pg21,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg21.png,review,
08,,pdf,pg3,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg3.pdf,review,
08,,png,pg3,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg3.png,review,
08,,pdf,pg3,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg3.pdf,review,
08,,png,pg3,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg3.png,review,
08,,pdf,pg4,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg4.pdf,review,
08,,png,pg4,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg4.png,review,
08,,pdf,pg4,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg4.pdf,review,
08,,png,pg4,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg4.png,review,
08,,pdf,pg5,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg5.pdf,review,
08,,png,pg5,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg5.png,review,
08,,pdf,pg5,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg5.pdf,review,
08,,png,pg5,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg5.png,review,
08,,pdf,pg6,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg6.pdf,review,
08,,png,pg6,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg6.png,review,
08,,pdf,pg6,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg6.pdf,review,
08,,png,pg6,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg6.png,review,
08,,pdf,pg7,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg7.pdf,review,
08,,png,pg7,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg7.png,review,
08,,pdf,pg7,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg7.pdf,review,
08,,png,pg7,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg7.png,review,
08,,pdf,pg8,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg8.pdf,review,
08,,png,pg8,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg8.png,review,
08,,pdf,pg8,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg8.pdf,review,
08,,png,pg8,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg8.png,review,
08,,pdf,pg9,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg9.pdf,review,
08,,png,pg9,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg9.png,review,
08,,pdf,pg9,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg9.pdf,review,
08,,png,pg9,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg9.png,review,
09,Additional_Resources,docx,1. What to Know About How to File Taxes,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/1. What to Know About How to File Taxes.docx,ok,
09,Additional_Resources,pdf,1. What to Know About How to File Taxes,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/1. What to Know About How to File Taxes.pdf,ok,
09,Additional_Resources,docx,1. What to Know About How to File Taxes,main/rebuild/content/legacy/whole/Module 9/Resources/1. What to Know About How to File Taxes.docx,ok,
09,Additional_Resources,pdf,1. What to Know About How to File Taxes,main/rebuild/content/legacy/whole/Module 9/Resources/1. What to Know About How to File Taxes.pdf,ok,
09,Additional_Resources,docx,2. How to Cope with Tax Season Stress,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/2. How to Cope with Tax Season Stress.docx,ok,
09,Additional_Resources,pdf,2. How to Cope with Tax Season Stress,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/2. How to Cope with Tax Season Stress.pdf,ok,
09,Additional_Resources,docx,2. How to Cope with Tax Season Stress,main/rebuild/content/legacy/whole/Module 9/Resources/2. How to Cope with Tax Season Stress.docx,ok,
09,Additional_Resources,pdf,2. How to Cope with Tax Season Stress,main/rebuild/content/legacy/whole/Module 9/Resources/2. How to Cope with Tax Season Stress.pdf,ok,
09,Additional_Resources,pdf,3. How to File Your Taxes,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/3. How to File Your Taxes.pdf,ok,
09,Additional_Resources,pdf,3. How to File Your Taxes,main/rebuild/content/legacy/whole/Module 9/Resources/3. How to File Your Taxes.pdf,ok,
09,Additional_Resources,pdf,4. Tax Basics,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/4. Tax Basics.pdf,ok,
09,Additional_Resources,pdf,4. Tax Basics,main/rebuild/content/legacy/whole/Module 9/Resources/4. Tax Basics.pdf,ok,
09,Additional_Resources,pdf,5. Why We Pay Taxes,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/5. Why We Pay Taxes.pdf,ok,
09,Additional_Resources,pdf,5. Why We Pay Taxes,main/rebuild/content/legacy/whole/Module 9/Resources/5. Why We Pay Taxes.pdf,ok,
09,Additional_Resources,docx,6. Regressive Vs. Progressive Taxes,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/6. Regressive Vs. Progressive Taxes.docx,ok,
09,Additional_Resources,pdf,6. Regressive Vs. Progressive Taxes,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/6. Regressive Vs. Progressive Taxes.pdf,ok,
09,Additional_Resources,docx,6. Regressive Vs. Progressive Taxes,main/rebuild/content/legacy/whole/Module 9/Resources/6. Regressive Vs. Progressive Taxes.docx,ok,
09,Additional_Resources,pdf,6. Regressive Vs. Progressive Taxes,main/rebuild/content/legacy/whole/Module 9/Resources/6. Regressive Vs. Progressive Taxes.pdf,ok,
09,Additional_Resources,pdf,7. Federal Tax Revenue,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/7. Federal Tax Revenue.pdf,ok,
09,Additional_Resources,pdf,7. Federal Tax Revenue,main/rebuild/content/legacy/whole/Module 9/Resources/7. Federal Tax Revenue.pdf,ok,
09,Additional_Resources,pdf,Form 1040,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/Form 1040.pdf,ok,
09,Additional_Resources,pdf,Form 1040,main/rebuild/content/legacy/whole/Module 9/Resources/Form 1040.pdf,ok,
09,Additional_Resources,docx,Workshop 9 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/Workshop 9 Additional Resources.docx,ok,
09,Additional_Resources,pdf,Workshop 9 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Resources/Workshop 9 Additional Resources.pdf,ok,
09,Additional_Resources,docx,Workshop 9 Additional Resources,main/rebuild/content/legacy/whole/Module 9/Resources/Workshop 9 Additional Resources.docx,ok,
09,Additional_Resources,pdf,Workshop 9 Additional Resources,main/rebuild/content/legacy/whole/Module 9/Resources/Workshop 9 Additional Resources.pdf,ok,
09,Core_Resources,pptx,Money Basics PPT Workshop 9,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Money Basics PPT Workshop 9.pptx,ok,
09,Core_Resources,pptx,Money Basics PPT Workshop 9,main/rebuild/content/legacy/whole/Module 9/Money Basics PPT Workshop 9.pptx,ok,
09,Core_Resources,pdf,Workshop 09   How to File a Tax Return & Resources for Doing So,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Student Guide/Wksps/Workshop 09 - How to File a Tax Return & Resources for Doing So.pdf,ok,
09,Core_Resources,pdf,Workshop 09   Tax Returns,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 09 - Tax Returns.pdf,ok,
09,Handouts,pdf,1. IRS Tips to Take the Stress out of Tax Season,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/1. IRS Tips to Take the Stress out of Tax Season.pdf,ok,
09,Handouts,pdf,1. IRS Tips to Take the Stress out of Tax Season,main/rebuild/content/legacy/whole/Module 9/Handouts/1. IRS Tips to Take the Stress out of Tax Season.pdf,ok,
09,Handouts,pdf,2. IRS Free File,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/2. IRS Free File.pdf,ok,
09,Handouts,pdf,2. IRS Free File,main/rebuild/content/legacy/whole/Module 9/Handouts/2. IRS Free File.pdf,ok,
09,Handouts,pdf,3. 6 Steps for First Time Tax Filers,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/3. 6 Steps for First-Time Tax Filers.pdf,ok,
09,Handouts,pdf,3. 6 Steps for First Time Tax Filers,main/rebuild/content/legacy/whole/Module 9/Handouts/3. 6 Steps for First-Time Tax Filers.pdf,ok,
09,Handouts,pdf,4. The Three Basic Tax Types,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/4. The Three Basic Tax Types.pdf,ok,
09,Handouts,pdf,4. The Three Basic Tax Types,main/rebuild/content/legacy/whole/Module 9/Handouts/4. The Three Basic Tax Types.pdf,ok,
09,Handouts,pdf,5. Credits & Deductions,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/5. Credits & Deductions.pdf,ok,
09,Handouts,pdf,5. Credits & Deductions,main/rebuild/content/legacy/whole/Module 9/Handouts/5. Credits & Deductions.pdf,ok,
09,Handouts,pdf,6. Common Tax Write Offs You Can Claim,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/6. Common Tax Write-Offs You Can Claim.pdf,ok,
09,Handouts,pdf,6. Common Tax Write Offs You Can Claim,main/rebuild/content/legacy/whole/Module 9/Handouts/6. Common Tax Write-Offs You Can Claim.pdf,ok,
09,Handouts,pdf,7. 8 Things to Know about Oregon’s Tax System,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/7. 8 Things to Know about Oregon’s Tax System.pdf,ok,
09,Handouts,pdf,7. 8 Things to Know about Oregon’s Tax System,main/rebuild/content/legacy/whole/Module 9/Handouts/7. 8 Things to Know about Oregon’s Tax System.pdf,ok,
09,Handouts,pdf,Who Qualifies for the Earned Income Tax Credit (EITC)   Internal Revenue Service,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 9/Handouts/Who Qualifies for the Earned Income Tax Credit (EITC) _ Internal Revenue Service.pdf,ok,
09,Handouts,pdf,Who Qualifies for the Earned Income Tax Credit (EITC)   Internal Revenue Service,main/rebuild/content/legacy/whole/Module 9/Handouts/Who Qualifies for the Earned Income Tax Credit (EITC) _ Internal Revenue Service.pdf,ok,
09,,docx,How to Cope with Tax Season Stress,main/rebuild/content/legacy/whole/Module 9/How to Cope with Tax Season Stress.docx,review,
09,,docx,MB FTS  9,main/rebuild/content/legacy/whole/Module 9/MB_FTS_ 9.docx,review,
09,,docx,Module Nine Additional Resources,main/rebuild/content/legacy/whole/Module 9/Module Nine Additional Resources.docx,review,
09,,docx,"Regressive, Proportional, and Progressive Taxes","main/rebuild/content/legacy/whole/Module 9/Regressive, Proportional, and Progressive Taxes.docx",review,
09,,docx,What to Know About How to File Taxes,main/rebuild/content/legacy/whole/Module 9/What to Know About How to File Taxes.docx,review,
09,,pdf,Workshop 09   Tax Returns,main/rebuild/content/legacy/whole/Module 9/Workshop 09 - Tax Returns.pdf,review,
10,Additional_Resources,pdf,1. ABLE Accounts,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/1. ABLE Accounts.pdf,ok,
10,Additional_Resources,docx,2. Asset Building For Low Income Families,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/2. Asset Building For Low-Income Families.docx,ok,
10,Additional_Resources,pdf,2. Asset Building For Low Income Families,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/2. Asset Building For Low-Income Families.pdf,ok,
10,Additional_Resources,docx,3. 23 Easy Ways To Save Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/3. 23 Easy Ways To Save Money.docx,ok,
10,Additional_Resources,pdf,3. 23 Easy Ways To Save Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/3. 23 Easy Ways To Save Money.pdf,ok,
10,Additional_Resources,docx,4. How to Save Money On A Low Income,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/4. How to Save Money On A Low Income.docx,ok,
10,Additional_Resources,pdf,4. How to Save Money On A Low Income,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/4. How to Save Money On A Low Income.pdf,ok,
10,Additional_Resources,docx,5. A Beginner s Guide to Saving Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/5. A Beginner_s Guide to Saving Money.docx,ok,
10,Additional_Resources,pdf,5. A Beginner s Guide to Saving Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/5. A Beginner_s Guide to Saving Money.pdf,ok,
10,Additional_Resources,docx,Workshop 10 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/Workshop 10 Additional Resources.docx,ok,
10,Additional_Resources,pdf,Workshop 10 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Resources/Workshop 10 Additional Resources.pdf,ok,
10,Core_Resources,pptx,Money Basics PPT Workshop 10,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Money Basics PPT Workshop 10.pptx,ok,
10,Core_Resources,pdf,Workshop 10   Savings Accounts & Goals,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 10 - Savings Accounts & Goals.pdf,ok,
10,Handouts,pdf,1. How To Save For Your Future,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/1. How To Save For Your Future.pdf,ok,
10,Handouts,pdf,2. Individual Development Account Fact Sheet,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/2. Individual Development Account Fact Sheet.pdf,ok,
10,Handouts,docx,3. IDA Basics & Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/3. IDA Basics & Resources.docx,ok,
10,Handouts,pdf,3. IDA Basics & Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/3. IDA Basics & Resources.pdf,ok,
10,Handouts,pdf,Individual Development Accounts FAQs,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/Individual Development Accounts FAQs.pdf,ok,
10,Handouts,pdf,Savings Tips,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/Savings Tips.pdf,ok,
10,Handouts,docx,Workshop 10 Worksheets,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/Workshop 10 Worksheets.docx,ok,
10,Handouts,pdf,Workshop 10 Worksheets,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 10/Handouts/Workshop 10 Worksheets.pdf,ok,
10,,docx,23 Easy Ways To Save Money,main/rebuild/content/legacy/whole/Module 10/23 Easy Ways To Save Money.docx,review,
10,,png,3. IDA Basics & Resources,main/rebuild/content/legacy/whole/Module 10/HO PNGs/3. IDA Basics & Resources.png,review,
10,,docx,A Beginner s Guide to Saving Money,main/rebuild/content/legacy/whole/Module 10/A Beginner_s Guide to Saving Money.docx,review,
10,,pdf,Asset Building Facilitator,main/rebuild/content/legacy/whole/Module 10/Facilitator Guide/Sections/Asset_Building_Facilitator.pdf,review,
10,,docx,Asset Building For Low Income Families,main/rebuild/content/legacy/whole/Module 10/Asset Building For Low-Income Families.docx,review,
10,,pdf,Asset Building Student,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/Sections/PDF/Asset_Building_Student.pdf,review,
10,,png,Budgeting Table,main/rebuild/content/legacy/whole/Module 10/Visuals/Budgeting Table.png,review,
10,,pdf,Creating a Savings Plan Student,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/Sections/PDF/Creating_a_Savings_Plan_Student.pdf,review,
10,,pdf,Different Kinds of Savings Accounts Student,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/Sections/PDF/Different_Kinds_of_Savings_Accounts_Student.pdf,review,
10,,docx,How to Save Money On A Low Income,main/rebuild/content/legacy/whole/Module 10/How to Save Money On A Low Income.docx,review,
10,,docx,IDA Basics & Resources,main/rebuild/content/legacy/whole/Module 10/IDA Basics & Resources.docx,review,
10,,png,IDAs,main/rebuild/content/legacy/whole/Module 10/Visuals/IDAs.png,review,
10,,pdf,Individual Development Accounts Facilitator,main/rebuild/content/legacy/whole/Module 10/Facilitator Guide/Sections/Individual_Development_Accounts_Facilitator.pdf,review,
10,,docx,MB FTS  10,main/rebuild/content/legacy/whole/Module 10/MB_FTS_ 10.docx,review,
10,,docx,Module 10 Additional Resources,main/rebuild/content/legacy/whole/Module 10/Module 10 Additional Resources.docx,review,
10,,pdf,Retirement Plans and Investments Facilitator,main/rebuild/content/legacy/whole/Module 10/Facilitator Guide/Sections/Retirement_Plans_and_Investments_Facilitator.pdf,review,
10,,pdf,Saving Money w: Limited Resources,main/rebuild/content/legacy/whole/Module 10/Facilitator Guide/Sections/Saving Money w: Limited Resources.pdf,review,
10,,pdf,Savings Accounts,main/rebuild/content/legacy/whole/Module 10/Sections ( PDF )/Savings_Accounts.pdf,review,
10,,pdf,Savings Accounts Facilitator,main/rebuild/content/legacy/whole/Module 10/Facilitator Guide/Sections/Savings_Accounts_Facilitator.pdf,review,
10,,png,Savings Activity Jars,main/rebuild/content/legacy/whole/Module 10/Visuals/Savings Activity_Jars.png,review,
10,,pdf,Savings Goals Facilitator,main/rebuild/content/legacy/whole/Module 10/Facilitator Guide/Sections/Savings_Goals_Facilitator.pdf,review,
10,,png,Screenshot 2025 10 29 at 10.26.47 AM,main/rebuild/content/legacy/whole/Module 10/Visuals/Screenshot 2025-10-29 at 10.26.47 AM.png,review,
10,,png,Screenshot 2025 10 29 at 2.03.55 PM,main/rebuild/content/legacy/whole/Module 10/Visuals/Screenshot 2025-10-29 at 2.03.55 PM.png,review,
10,,zip,Workshop 10,main/rebuild/content/legacy/whole/Module 10/Workshop_10.zip,review,
10,,pdf,Workshop 10   Savings Accounts & Goals,main/rebuild/content/legacy/whole/Module 10/Workshop 10 - Savings Accounts & Goals.pdf,review,
10,,pdf,Workshop 10   Savings Accounts & Savings Goals,main/rebuild/content/legacy/whole/Module 10/Workshop 10 - Savings Accounts & Savings Goals.pdf,review,
10,,pdf,Workshop 10   Savings Accounts & Savings Goals copy,main/rebuild/content/legacy/whole/Module 10/Workshop 10 - Savings Accounts & Savings Goals copy.pdf,review,
10,,png,money trees,main/rebuild/content/legacy/whole/Module 10/Visuals/money trees.png,review,
10,,pdf,pg1,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg1.pdf,review,
10,,png,pg1,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg1.png,review,
10,,pdf,pg10,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg10.pdf,review,
10,,png,pg10,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg10.png,review,
10,,pdf,pg11,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg11.pdf,review,
10,,png,pg11,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg11.png,review,
10,,pdf,pg12,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg12.pdf,review,
10,,png,pg12,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg12.png,review,
10,,pdf,pg13,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg13.pdf,review,
10,,png,pg13,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg13.png,review,
10,,pdf,pg14,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg14.pdf,review,
10,,png,pg14,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg14.png,review,
10,,pdf,pg2,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg2.pdf,review,
10,,png,pg2,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg2.png,review,
10,,pdf,pg3,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg3.pdf,review,
10,,png,pg3,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg3.png,review,
10,,pdf,pg4,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg4.pdf,review,
10,,png,pg4,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg4.png,review,
10,,pdf,pg5,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg5.pdf,review,
10,,png,pg5,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg5.png,review,
10,,pdf,pg6,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg6.pdf,review,
10,,png,pg6,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg6.png,review,
10,,pdf,pg7,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg7.pdf,review,
10,,png,pg7,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg7.png,review,
10,,pdf,pg8,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg8.pdf,review,
10,,png,pg8,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg8.png,review,
10,,pdf,pg9,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PDFs/pg9.pdf,review,
10,,png,pg9,main/rebuild/content/legacy/whole/Module 10/Student_Guide/Workshop_10/PNGs/pg9.png,review,
11,Core_Resources,pptx,Money Basics PPT Workshop 11,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 11/Money Basics PPT Workshop 11.pptx,ok,
11,Core_Resources,pdf,Workshop 11   Course Graduation,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 11 - Course Graduation.pdf,ok,
11,,pdf,Workshop 11   Course Graduation,main/rebuild/content/legacy/whole/Module 11/Workshop 11 - Course Graduation.pdf,review,
,,docx,Glossary of Financial Terms,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Glossaries/Glossary of Financial Terms.docx,review,
,,pdf,Glossary of Financial Terms,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Glossaries/Glossary of Financial Terms.pdf,review,
,,pdf,Glossary of Financial Terms,main/rebuild/content/legacy/parts/Teaching Materials/Glossaries/Glossary of Financial Terms.pdf,review,
,,pdf,Glossary of Terms on Poverty,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Glossaries/Glossary of Terms on Poverty.pdf,review,
,,pdf,Glossary of Terms on Poverty,main/rebuild/content/legacy/parts/Teaching Materials/Glossaries/Glossary of Terms on Poverty.pdf,review,
,,pdf,Money Basics Facilitator Guide,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Money Basics Facilitator Guide.pdf,review,
,,docx,Money Basics Facilitator Guide[Final],main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Money Basics Facilitator Guide[Final].docx,review,
,,pdf,Money Basics Student Guide,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Money Basics Student Guide.pdf,review,
,,docx,Money Basics Student Guide [Final],main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Money Basics Student Guide [Final].docx,review,
,,pdf,ODHS Equity Glossary,main/rebuild/content/legacy/parts/Teaching Materials/Glossaries/ODHS Equity Glossary.pdf,review,
,,html,financial terms glossary.filtered,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Glossaries/financial-terms-glossary.filtered.html,review,
,,html,money basics student glossary,main/rebuild/content/legacy/parts/Teaching Materials/Facilitator & Student Guides/Glossaries/money-basics-student-glossary.html,review,
